EarthSat.Earth.SMA   EarthSat.Earth.ECC   EarthSat.EarthMJ2000Eq.INC   EarthSat.EarthMJ2000Eq.RAAN   EarthSat.EarthMJ2000Eq.AOP   EarthSat.Earth.OrbitPeriod   EarthSat.Earth.RadApo   EMSSat.A1Gregorian         EMSSat.Earth.SMA   EMSSat.Earth.ECC   EMSSat.EarthMJ2000Eq.INC   EMSSat.EarthMJ2000Eq.AOP   EMSSat.EarthMJ2000Eq.RAAN   EMSSat.Earth.OrbitPeriod   EMSSat.Earth.RadApo   
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               17 Jan 2019 20:20:21.134   6.796e+05          0.4126             25.51                      25.89                      16.88                       5.575e+06                  9.599e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               17 Jan 2019 21:05:21.134   6.738e+05          0.4069             25.48                      26.17                      16.78                       5.504e+06                  9.48e+05              
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               17 Jan 2019 21:50:21.134   6.683e+05          0.4014             25.46                      26.46                      16.67                       5.438e+06                  9.366e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               17 Jan 2019 22:35:21.134   6.631e+05          0.3961             25.43                      26.76                      16.57                       5.374e+06                  9.258e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               17 Jan 2019 23:20:21.134   6.582e+05          0.3909             25.41                      27.05                      16.46                       5.314e+06                  9.155e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 00:05:21.134   6.535e+05          0.3859             25.38                      27.34                      16.36                       5.257e+06                  9.056e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 00:50:21.134   6.49e+05           0.381              25.36                      27.64                      16.26                       5.203e+06                  8.962e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 01:35:21.134   6.447e+05          0.3762             25.34                      27.94                      16.16                       5.152e+06                  8.872e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 02:20:21.134   6.406e+05          0.3715             25.32                      28.24                      16.05                       5.103e+06                  8.786e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 03:05:21.134   6.367e+05          0.367              25.29                      28.55                      15.96                       5.056e+06                  8.704e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 03:50:21.134   6.33e+05           0.3626             25.27                      28.85                      15.86                       5.012e+06                  8.625e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 04:35:21.134   6.294e+05          0.3583             25.25                      29.16                      15.76                       4.97e+06                   8.55e+05              
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 05:20:21.134   6.26e+05           0.3541             25.23                      29.47                      15.66                       4.93e+06                   8.477e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 06:05:21.134   6.228e+05          0.35               25.22                      29.79                      15.56                       4.891e+06                  8.408e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 06:50:21.134   6.197e+05          0.3461             25.2                       30.11                      15.47                       4.855e+06                  8.341e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 07:35:21.134   6.167e+05          0.3422             25.18                      30.43                      15.37                       4.82e+06                   8.277e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 08:20:21.134   6.138e+05          0.3384             25.16                      30.75                      15.28                       4.786e+06                  8.216e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 09:05:21.134   6.111e+05          0.3347             25.15                      31.07                      15.19                       4.754e+06                  8.157e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 09:50:21.134   6.085e+05          0.3311             25.13                      31.4                       15.09                       4.724e+06                  8.1e+05               
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 10:35:21.134   6.06e+05           0.3276             25.11                      31.74                      15                          4.695e+06                  8.045e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 11:20:21.134   6.036e+05          0.3242             25.1                       32.07                      14.91                       4.667e+06                  7.993e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 12:05:21.134   6.013e+05          0.3209             25.09                      32.41                      14.82                       4.64e+06                   7.943e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 12:50:21.134   5.991e+05          0.3177             25.07                      32.75                      14.73                       4.615e+06                  7.894e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 13:35:21.134   5.97e+05           0.3145             25.06                      33.1                       14.64                       4.591e+06                  7.848e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 14:20:21.134   5.95e+05           0.3114             25.05                      33.44                      14.55                       4.567e+06                  7.803e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 15:05:21.134   5.931e+05          0.3084             25.03                      33.8                       14.47                       4.545e+06                  7.759e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 15:50:21.134   5.912e+05          0.3055             25.02                      34.15                      14.38                       4.524e+06                  7.718e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 16:35:21.134   5.894e+05          0.3026             25.01                      34.51                      14.3                        4.504e+06                  7.678e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 17:20:21.134   5.877e+05          0.2998             25                         34.87                      14.21                       4.484e+06                  7.639e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 18:05:21.134   5.861e+05          0.2971             24.99                      35.24                      14.13                       4.466e+06                  7.602e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 18:50:21.134   5.846e+05          0.2944             24.98                      35.6                       14.05                       4.448e+06                  7.567e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 19:35:21.134   5.831e+05          0.2919             24.97                      35.98                      13.96                       4.431e+06                  7.533e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 20:20:21.134   5.817e+05          0.2893             24.96                      36.35                      13.88                       4.415e+06                  7.5e+05               
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 21:05:21.134   5.803e+05          0.2869             24.95                      36.73                      13.8                        4.399e+06                  7.468e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 21:50:21.134   5.79e+05           0.2845             24.94                      37.11                      13.72                       4.385e+06                  7.437e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 22:35:21.134   5.778e+05          0.2822             24.93                      37.5                       13.64                       4.371e+06                  7.408e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               18 Jan 2019 23:20:21.134   5.766e+05          0.2799             24.92                      37.89                      13.57                       4.357e+06                  7.38e+05              
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 00:05:21.134   5.755e+05          0.2777             24.92                      38.28                      13.49                       4.344e+06                  7.353e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 00:50:21.134   5.744e+05          0.2755             24.91                      38.67                      13.41                       4.332e+06                  7.326e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 01:35:21.134   5.734e+05          0.2734             24.9                       39.07                      13.34                       4.321e+06                  7.301e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 02:20:21.134   5.724e+05          0.2714             24.89                      39.47                      13.26                       4.31e+06                   7.277e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 03:05:21.134   5.715e+05          0.2694             24.89                      39.88                      13.19                       4.299e+06                  7.254e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 03:50:21.134   5.706e+05          0.2675             24.88                      40.28                      13.12                       4.289e+06                  7.232e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 04:35:21.134   5.698e+05          0.2656             24.88                      40.69                      13.05                       4.28e+06                   7.211e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 05:20:21.134   5.69e+05           0.2638             24.87                      41.11                      12.98                       4.271e+06                  7.191e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 06:05:21.134   5.682e+05          0.262              24.87                      41.52                      12.91                       4.263e+06                  7.171e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 06:50:21.134   5.675e+05          0.2603             24.86                      41.94                      12.84                       4.255e+06                  7.152e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 07:35:21.134   5.669e+05          0.2586             24.86                      42.37                      12.77                       4.248e+06                  7.134e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 08:20:21.134   5.662e+05          0.2569             24.85                      42.79                      12.7                        4.24e+06                   7.117e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 09:05:21.134   5.657e+05          0.2554             24.85                      43.22                      12.64                       4.234e+06                  7.101e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 09:50:21.134   5.651e+05          0.2538             24.85                      43.65                      12.57                       4.228e+06                  7.085e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 10:35:21.134   5.646e+05          0.2523             24.84                      44.08                      12.51                       4.222e+06                  7.071e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 11:20:21.134   5.641e+05          0.2509             24.84                      44.51                      12.44                       4.217e+06                  7.056e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 12:05:21.134   5.637e+05          0.2495             24.84                      44.95                      12.38                       4.212e+06                  7.043e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 12:50:21.134   5.633e+05          0.2481             24.83                      45.39                      12.32                       4.207e+06                  7.03e+05              
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 13:35:21.134   5.629e+05          0.2468             24.83                      45.83                      12.26                       4.203e+06                  7.018e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 14:20:21.134   5.625e+05          0.2455             24.83                      46.27                      12.2                        4.199e+06                  7.006e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 15:05:21.134   5.622e+05          0.2443             24.83                      46.71                      12.14                       4.195e+06                  6.996e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 15:50:21.134   5.619e+05          0.2431             24.82                      47.16                      12.08                       4.192e+06                  6.985e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 16:35:21.134   5.616e+05          0.242              24.82                      47.6                       12.02                       4.189e+06                  6.975e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 17:20:21.134   5.614e+05          0.2409             24.82                      48.05                      11.97                       4.186e+06                  6.966e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 18:05:21.134   5.612e+05          0.2398             24.82                      48.5                       11.91                       4.184e+06                  6.958e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 18:50:21.134   5.61e+05           0.2388             24.82                      48.95                      11.86                       4.182e+06                  6.95e+05              
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 19:35:21.134   5.609e+05          0.2378             24.82                      49.4                       11.8                        4.18e+06                   6.942e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 20:20:21.134   5.607e+05          0.2368             24.82                      49.85                      11.75                       4.179e+06                  6.935e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 21:05:21.134   5.606e+05          0.2359             24.82                      50.3                       11.7                        4.177e+06                  6.928e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 21:50:21.134   5.605e+05          0.235              24.82                      50.76                      11.65                       4.176e+06                  6.922e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 22:35:21.134   5.605e+05          0.2341             24.82                      51.21                      11.6                        4.176e+06                  6.917e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               19 Jan 2019 23:20:21.134   5.604e+05          0.2333             24.82                      51.66                      11.55                       4.175e+06                  6.911e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 00:05:21.134   5.604e+05          0.2325             24.82                      52.12                      11.5                        4.175e+06                  6.907e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 00:50:21.134   5.604e+05          0.2318             24.82                      52.57                      11.45                       4.175e+06                  6.902e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 01:35:21.134   5.604e+05          0.231              24.82                      53.02                      11.41                       4.175e+06                  6.899e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 02:20:21.134   5.604e+05          0.2303             24.82                      53.48                      11.36                       4.175e+06                  6.895e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 03:05:21.134   5.605e+05          0.2297             24.82                      53.93                      11.32                       4.176e+06                  6.892e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 03:50:21.134   5.606e+05          0.229              24.82                      54.38                      11.27                       4.177e+06                  6.89e+05              
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 04:35:21.134   5.607e+05          0.2284             24.82                      54.83                      11.23                       4.178e+06                  6.887e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 05:20:21.134   5.608e+05          0.2279             24.82                      55.28                      11.18                       4.179e+06                  6.885e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 06:05:21.134   5.609e+05          0.2273             24.82                      55.73                      11.14                       4.18e+06                   6.884e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 06:50:21.134   5.61e+05           0.2268             24.82                      56.18                      11.1                        4.182e+06                  6.883e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 07:35:21.134   5.612e+05          0.2263             24.82                      56.63                      11.06                       4.184e+06                  6.882e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 08:20:21.134   5.613e+05          0.2258             24.82                      57.07                      11.02                       4.186e+06                  6.881e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 09:05:21.134   5.615e+05          0.2254             24.83                      57.52                      10.98                       4.188e+06                  6.881e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 09:50:21.134   5.617e+05          0.225              24.83                      57.96                      10.95                       4.19e+06                   6.881e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 10:35:21.134   5.619e+05          0.2246             24.83                      58.4                       10.91                       4.192e+06                  6.881e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 11:20:21.134   5.622e+05          0.2242             24.83                      58.84                      10.87                       4.195e+06                  6.882e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 12:05:21.134   5.624e+05          0.2239             24.83                      59.28                      10.84                       4.197e+06                  6.883e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 12:50:21.134   5.626e+05          0.2236             24.83                      59.71                      10.8                        4.2e+06                    6.884e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 13:35:21.134   5.629e+05          0.2233             24.84                      60.15                      10.77                       4.203e+06                  6.886e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 14:20:21.134   5.632e+05          0.223              24.84                      60.58                      10.74                       4.206e+06                  6.888e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 15:05:21.134   5.635e+05          0.2227             24.84                      61.01                      10.7                        4.209e+06                  6.89e+05              
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 15:50:21.134   5.637e+05          0.2225             24.84                      61.43                      10.67                       4.212e+06                  6.892e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 16:35:21.134   5.64e+05           0.2223             24.84                      61.86                      10.64                       4.216e+06                  6.894e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 17:20:21.134   5.644e+05          0.2221             24.84                      62.28                      10.61                       4.219e+06                  6.897e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 18:05:21.134   5.647e+05          0.2219             24.85                      62.7                       10.58                       4.223e+06                  6.9e+05               
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 18:50:21.134   5.65e+05           0.2217             24.85                      63.11                      10.55                       4.227e+06                  6.903e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 19:35:21.134   5.653e+05          0.2216             24.85                      63.52                      10.52                       4.23e+06                   6.906e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 20:20:21.134   5.657e+05          0.2215             24.85                      63.93                      10.49                       4.234e+06                  6.91e+05              
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 21:05:21.134   5.66e+05           0.2213             24.86                      64.34                      10.47                       4.238e+06                  6.913e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 21:50:21.134   5.664e+05          0.2212             24.86                      64.74                      10.44                       4.242e+06                  6.917e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 22:35:21.134   5.668e+05          0.2212             24.86                      65.14                      10.41                       4.246e+06                  6.921e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               20 Jan 2019 23:20:21.134   5.671e+05          0.2211             24.86                      65.54                      10.39                       4.25e+06                   6.925e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               21 Jan 2019 00:05:21.134   5.675e+05          0.221              24.86                      65.94                      10.36                       4.255e+06                  6.93e+05              
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               21 Jan 2019 00:50:21.134   5.679e+05          0.221              24.87                      66.33                      10.34                       4.259e+06                  6.934e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               21 Jan 2019 01:35:21.134   5.683e+05          0.221              24.87                      66.72                      10.32                       4.263e+06                  6.939e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               21 Jan 2019 02:20:21.134   5.687e+05          0.221              24.87                      67.1                       10.29                       4.268e+06                  6.943e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               21 Jan 2019 03:05:21.134   5.691e+05          0.221              24.87                      67.48                      10.27                       4.272e+06                  6.948e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               21 Jan 2019 03:50:21.134   5.695e+05          0.221              24.88                      67.86                      10.25                       4.277e+06                  6.953e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               21 Jan 2019 04:35:21.134   5.699e+05          0.221              24.88                      68.23                      10.23                       4.281e+06                  6.958e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               21 Jan 2019 05:20:21.134   5.703e+05          0.221              24.88                      68.6                       10.21                       4.286e+06                  6.964e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               21 Jan 2019 06:05:21.134   5.707e+05          0.2211             24.88                      68.97                      10.19                       4.291e+06                  6.969e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               21 Jan 2019 06:50:21.134   5.711e+05          0.2211             24.89                      69.34                      10.17                       4.296e+06                  6.974e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               21 Jan 2019 07:35:21.134   5.716e+05          0.2212             24.89                      69.7                       10.15                       4.3e+06                    6.98e+05              
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               21 Jan 2019 08:20:21.134   5.72e+05           0.2213             24.89                      70.05                      10.13                       4.305e+06                  6.985e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               21 Jan 2019 09:05:21.134   5.724e+05          0.2213             24.89                      70.41                      10.11                       4.31e+06                   6.991e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               21 Jan 2019 09:50:21.134   5.728e+05          0.2214             24.89                      70.76                      10.09                       4.315e+06                  6.997e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               21 Jan 2019 10:35:21.134   5.733e+05          0.2215             24.9                       71.1                       10.08                       4.32e+06                   7.003e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               21 Jan 2019 11:20:21.134   5.737e+05          0.2216             24.9                       71.44                      10.06                       4.324e+06                  7.008e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               21 Jan 2019 12:05:21.134   5.741e+05          0.2217             24.9                       71.78                      10.04                       4.329e+06                  7.014e+05             
2.6e+05              0.23                 18.25                        0                             150                          1.319e+06                    3.198e+05               21 Jan 2019 12:50:21.134   5.746e+05          0.2218             24.9                       72.12                      10.03                       4.334e+06                  7.02e+05              
